voltage,current,power,FR[%],Q[W],alpha,beta,P[bar],Te_mean[K],Tc_mean[K],Te_std[K],Tc_std[K],T_pulse[K]
84.0,1.233,103.6,60,100,90,0,1.803,368.27,361.34999999999997,274.1853743284436,283.8983332041143,371.28999999999996
72.3,1.062,76.9,60,80,90,30,0.8629999999999999,354.40999999999997,328.92499999999995,274.8405620367203,287.6175210961196,354.84999999999997
63.4,0.933,59.2,60,60,90,90,0.7829999999999999,361.49,304.92499999999995,273.6529910535983,274.2676612486199,306.53
64.0,0.944,60.7,60,60,90,60,0.7229999999999999,349.22999999999996,322.7,273.8034523701082,284.3167661687109,331.63
51.1,0.756,38.7,60,40,90,30,0.4129999999999999,330.59,304.4,273.4380972058177,274.2530261405183,322.60999999999996
82.8,1.218,100.8,60,100,90,0,1.253,359.95,342.025,273.8814369419164,283.10301461869716,371.28999999999996
52.1,0.776,40.6,60,40,90,60,0.3729999999999999,307.89,302.97499999999997,273.6529910535983,273.97209083034255,349.57
64.2,0.954,61.4,60,60,90,0,0.8529999999999999,329.39,306.04999999999995,273.6274934554525,274.62196014438797,0.0
73.0,1.072,78.2,60,80,90,30,0.833,352.66999999999996,324.47499999999997,274.13336158151515,286.00233441830704,354.84999999999997
90.5,1.324,120.2,60,120,90,90,0.6229999999999999,368.25,308.575,274.4089678312014,278.2746951128823,349.03
82.4,1.205,99.3,60,100,90,90,1.353,373.96999999999997,340.7,277.06305507244656,290.30429975254015,363.90999999999997
63.2,0.94,59.5,60,60,90,90,0.4129999999999999,307.57,302.47499999999997,273.5201351104664,273.7896613687465,306.53
90.3,1.322,119.4,60,120,90,60,1.4629999999999999,363.92999999999995,344.97499999999997,274.0084870412534,292.5086113482691,357.07
89.9,1.325,119.5,60,120,90,0,0.9829999999999999,355.03,320.42499999999995,275.256418761785,287.27311934382766,0.0
82.2,1.208,99.5,60,100,90,60,0.7429999999999999,349.15,324.65,273.80954529791364,293.3179613909454,339.42999999999995
50.9,0.752,38.3,60,40,90,30,0.5229999999999999,345.65,305.075,273.48911649915624,274.43937969582277,322.60999999999996
89.8,1.315,118.4,60,120,90,60,1.7429999999999999,367.59,352.525,273.6724940191045,288.1603020178365,357.07
71.5,1.052,75.4,60,80,90,0,1.4429999999999998,364.35,342.7,274.0303408430829,286.28278340642225,347.77
82.6,1.213,100.3,60,100,90,30,1.093,357.60999999999996,327.95,274.07086915465766,294.457432193173,329.90999999999997
63.0,0.933,59.0,60,60,90,90,0.5529999999999999,332.59,303.775,273.500713558335,274.1035023160258,306.53
64.2,0.947,61.0,60,60,90,60,0.6329999999999999,346.95,318.65,274.24316055545376,284.45339182133694,331.63
74.0,1.084,80.3,60,80,90,90,1.313,366.16999999999996,333.525,276.1083779339361,287.1810073290076,354.48999999999995
74.1,1.086,80.6,60,80,90,90,0.7929999999999999,370.40999999999997,307.47499999999997,286.4399586154359,274.15788557551605,354.48999999999995
51.8,0.77,40.0,60,40,90,30,0.32299999999999995,307.59,302.84999999999997,273.4709361307176,273.8282329983125,322.60999999999996
82.1,1.208,99.3,60,100,90,30,0.563,345.18999999999994,304.575,273.78482280992415,274.23742815854655,329.90999999999997
72.3,1.066,77.3,60,80,90,0,0.9929999999999999,355.49,316.45,274.7478110025907,286.9468595460464,347.77
72.4,1.067,77.5,60,80,90,0,0.9229999999999999,354.13,315.325,274.5807340773183,288.12762219668616,347.77
64.2,0.946,60.9,60,60,90,30,0.7129999999999999,350.01,315.525,273.8485699678629,279.812519543436,349.99
72.3,1.062,77.0,60,80,90,30,0.8529999999999999,353.09,327.34999999999997,273.7566300355241,286.81821129482563,354.84999999999997
90.0,1.33,120.1,60,120,90,0,0.7129999999999999,346.83,304.275,273.9878544026261,274.5073871960498,0.0
51.0,0.753,38.5,60,40,90,30,0.5129999999999999,344.89,305.025,273.5347076812334,274.41062153982335,322.60999999999996
64.4,0.957,61.6,60,60,90,0,0.8829999999999999,335.89,306.125,273.52815340802374,274.54373598647663,0.0
51.2,0.759,39.0,60,40,90,30,0.3729999999999999,321.04999999999995,303.875,273.41457513110646,274.1035023160258,322.60999999999996
90.1,1.323,119.3,60,120,90,0,1.943,369.66999999999996,363.825,274.5981022063376,282.11153818642015,0.0
82.7,1.213,100.5,60,100,90,30,1.333,362.66999999999996,336.17499999999995,274.01429161745324,295.5876729334097,329.90999999999997
73.0,1.077,78.8,60,80,90,30,0.3729999999999999,334.01,302.825,273.7183308895353,274.62054411698523,354.84999999999997
64.0,0.944,60.7,60,60,90,60,0.6929999999999998,348.84999999999997,323.54999999999995,273.65,285.7030872696719,331.63
50.6,0.747,37.8,60,40,90,30,0.5429999999999999,350.84999999999997,305.275,273.52416573867737,274.44967944765875,322.60999999999996
52.3,0.775,40.6,60,40,90,90,0.4129999999999999,327.89,303.92499999999995,273.3316590212458,274.07150239645193,353.92999999999995
83.3,1.223,101.9,60,100,90,0,1.7329999999999999,367.72999999999996,357.025,274.0084870412534,286.31671940917704,371.28999999999996
81.6,1.206,98.6,60,100,90,90,0.5329999999999999,323.87,305.29999999999995,273.95746516952744,274.72162336455017,363.90999999999997
90.2,1.321,119.3,60,120,90,60,1.4629999999999999,363.89,343.84999999999997,273.95808415403343,291.55018115852846,357.07
82.2,1.209,99.7,60,100,90,30,0.7929999999999999,350.83,311.54999999999995,273.7957553716385,276.946489606641,329.90999999999997
72.3,1.062,76.8,60,80,90,30,0.8929999999999999,353.51,328.67499999999995,273.89027022093285,287.4730292419818,354.84999999999997
63.2,0.934,59.1,60,60,90,90,0.563,335.92999999999995,303.92499999999995,273.53987177379236,274.1344626283748,306.53
53.4,0.79,42.3,60,40,90,0,0.7329999999999999,352.22999999999996,310.67499999999995,274.3997999839974,278.51990068188724,340.30999999999995
52.2,0.774,40.5,60,40,90,60,0.5029999999999999,335.54999999999995,304.29999999999995,273.3949489742783,274.3233143937865,349.57
82.2,1.209,99.6,60,100,90,60,0.8829999999999999,352.54999999999995,323.9,274.51565002837475,286.9646057972471,339.42999999999995
63.5,0.935,59.6,60,60,90,90,0.7229999999999999,357.59,304.84999999999997,273.637852436706,274.2177078252031,306.53
90.1,1.333,120.6,60,120,90,0,0.6529999999999999,336.92999999999995,304.22499999999997,273.9967585252006,274.48010024684856,0.0
62.8,0.93,58.5,60,60,90,0,1.023,352.89,306.47499999999997,273.58358966777354,274.4445398152754,0.0
73.2,1.077,79.0,60,80,90,60,0.9329999999999999,357.28999999999996,336.25,279.6332862037704,289.74096139468713,341.54999999999995
82.1,1.205,99.1,60,100,90,60,1.323,361.37,342.67499999999995,273.9818653737234,291.44760913343595,339.42999999999995
73.9,1.091,80.8,60,80,90,90,0.42299999999999993,323.46999999999997,304.95,274.1973776778221,274.0217797887081,354.48999999999995
72.3,1.064,77.1,60,80,90,0,1.4929999999999999,363.34999999999997,346.2,274.5922205101856,287.24503458669045,347.77
82.0,1.198,98.4,60,100,90,90,1.343,373.39,341.25,277.6380953644057,290.6702739704606,363.90999999999997
73.1,1.075,78.7,60,80,90,60,0.9629999999999999,360.19,334.875,283.7054725142932,291.5323058038611,341.54999999999995
52.3,0.772,40.4,60,40,90,60,0.7029999999999998,350.78999999999996,306.84999999999997,274.2716059914248,277.06322543860347,349.57
52.1,0.771,40.3,60,40,90,90,0.45299999999999985,336.21,304.4,273.3802172886644,274.2530261405183,353.92999999999995
52.3,0.772,40.6,60,40,90,60,0.7029999999999998,351.40999999999997,306.59999999999997,273.4709361307176,276.6680487015768,349.57
64.2,0.947,60.8,60,60,90,30,0.46299999999999986,349.99,305.575,273.5777849927241,274.6385675440951,349.99
90.0,1.317,118.7,60,120,90,30,1.4529999999999998,370.31,347.9,276.0975413483105,289.2775127241204,0.0
63.0,0.931,58.8,60,60,90,0,1.2329999999999999,361.18999999999994,308.5,273.95808415403343,275.4888031127053,0.0
74.1,1.087,80.8,60,80,90,90,0.7929999999999999,364.34999999999997,307.67499999999995,274.6196938456699,274.0605858919765,354.48999999999995
63.8,0.95,60.7,60,60,90,0,0.833,324.75,305.97499999999997,273.58588989435407,274.57916059279563,0.0
72.3,1.062,76.8,60,80,90,30,0.8629999999999999,355.31,325.625,274.50203550249245,285.15593603181355,354.84999999999997
73.2,1.077,79.2,60,80,90,60,0.813,355.11,321.04999999999995,277.17405268355174,286.5427841267851,341.54999999999995
52.3,0.773,40.5,60,40,90,60,0.5129999999999999,337.99,304.45,273.39083189157583,274.35277457017787,349.57
90.0,1.317,118.7,60,120,90,60,1.753,368.09,352.95,274.0234987120769,288.58308135143466,357.07
74.3,1.09,81.1,60,80,90,90,0.7829999999999999,366.54999999999995,306.5,283.340927337588,274.15166528008774,354.48999999999995
73.0,1.073,78.6,60,80,90,30,0.8029999999999999,352.78999999999996,322.7,274.1133275663034,285.5151391689162,354.84999999999997
74.1,1.086,80.6,60,80,90,90,0.8929999999999999,367.96999999999997,311.2,274.8358232410309,276.03155050855145,354.48999999999995
83.9,1.233,103.6,60,100,90,0,1.793,368.27,363.75,273.8690271204899,282.45841912822294,371.28999999999996
62.9,0.929,58.6,60,60,90,0,1.283,362.19,311.275,273.9297435475847,276.6231109973624,0.0
64.3,0.952,61.3,60,60,90,60,0.4029999999999999,326.86999999999995,304.125,273.50637059362407,274.212622541953,331.63
52.7,0.781,41.3,60,40,90,0,0.6129999999999999,347.21,306.0,275.03361354847533,274.5320274961085,340.30999999999995
89.7,1.313,118.0,60,120,90,30,1.6229999999999998,366.69,351.875,274.06815031449105,287.52668830665345,0.0
90.0,1.318,118.9,60,120,90,60,1.7229999999999999,367.71,351.17499999999995,273.78874877690686,288.3046197576844,357.07
73.2,1.078,79.0,60,80,90,60,0.7329999999999999,351.27,321.625,274.7861540269791,284.040783565321,341.54999999999995
81.9,1.198,98.3,60,100,90,90,1.4429999999999998,374.87,339.59999999999997,275.5680570712868,292.0321785466261,363.90999999999997
51.2,0.756,38.8,60,40,90,30,0.46299999999999986,339.13,305.04999999999995,273.4771085446759,274.62196014438797,322.60999999999996
63.1,0.938,59.2,60,60,90,90,0.44299999999999995,310.53,302.59999999999997,273.5133180424917,273.79549722436786,306.53
64.1,0.944,60.8,60,60,90,60,0.7029999999999998,349.10999999999996,322.67499999999995,273.65793700396796,284.27635759506825,331.63
82.5,1.212,100.0,60,100,90,0,1.4929999999999999,364.90999999999997,347.125,274.1262171889492,289.08327231508537,371.28999999999996
89.8,1.316,118.6,60,120,90,30,1.293,362.01,342.79999999999995,273.98845095265017,290.1708695430051,0.0
64.4,0.951,61.4,60,60,90,60,0.5029999999999999,341.83,304.5,273.6368264577855,274.19083299973306,331.63
82.2,1.207,99.4,60,100,90,90,0.7629999999999999,359.42999999999995,307.025,273.9386697661252,274.7064382416273,363.90999999999997
89.6,1.312,117.7,60,120,90,30,1.613,366.42999999999995,350.325,273.9354934754662,288.60690244949916,0.0
72.5,1.07,77.5,60,80,90,0,0.7629999999999999,350.23,302.325,273.5201351104664,274.4900870618483,347.77
90.9,1.33,121.0,60,120,90,90,1.353,376.99,347.325,276.3410813214332,283.5757293909507,349.03
90.7,1.325,120.3,60,120,90,90,1.503,377.87,349.22499999999997,275.3367784524272,283.49774532607626,349.03
53.2,0.788,42.0,60,40,90,0,0.6429999999999999,350.57,310.625,275.2035335400231,278.795278262997,340.30999999999995
62.8,0.929,58.4,60,60,90,0,1.083,357.18999999999994,306.825,273.57190046219455,274.4185293322058,0.0
82.7,1.215,100.7,60,100,90,0,1.793,368.33,363.15,275.4838808881346,283.6885008421502,371.28999999999996
81.6,1.207,98.7,60,100,90,90,0.5129999999999999,321.69,305.325,273.95187280786917,274.7424300089276,363.90999999999997
64.1,0.946,60.8,60,60,90,60,0.7129999999999999,349.21,319.9,273.70946402922795,282.7003926620846,331.63
90.2,1.327,120.1,60,120,90,0,1.503,364.03,348.92499999999995,273.59384682042344,279.2875212151704,0.0
52.4,0.774,40.7,60,40,90,90,0.5129999999999999,344.77,304.75,273.4183281573,274.35277457017787,353.92999999999995
89.7,1.313,118.0,60,120,90,30,1.5829999999999997,366.37,350.54999999999995,274.01717933554716,289.60741980587073,0.0
62.6,0.924,57.7,60,60,90,0,1.333,362.45,323.575,275.06311264697086,279.17736813764236,0.0
90.3,1.326,120.0,60,120,90,0,1.9829999999999999,370.71,363.04999999999995,273.8662401831788,282.5853943567117,0.0
63.2,0.938,59.3,60,60,90,90,0.5129999999999999,319.28999999999996,303.09999999999997,273.500713558335,273.92244201508373,306.53
64.4,0.949,61.2,60,60,90,60,0.7229999999999999,349.13,319.65,273.8759476565152,282.38579991121503,331.63
81.7,1.199,98.1,60,100,90,60,0.9629999999999999,356.66999999999996,330.25,275.32531606898857,292.0647208984607,339.42999999999995
52.7,0.781,41.3,60,40,90,0,0.6129999999999999,347.21,306.0,275.03361354847533,274.5320274961085,340.30999999999995
74.4,1.089,81.1,60,80,90,90,1.313,365.46999999999997,334.72499999999997,274.94080987265534,286.8645603891144,354.48999999999995
90.2,1.32,119.5,60,120,90,60,1.7229999999999999,367.72999999999996,350.775,274.13081598681913,289.4065627773319,357.07
90.3,1.328,120.1,60,120,90,60,0.6229999999999999,346.53,316.59999999999997,275.2893924371185,292.9943106876169,357.07
89.6,1.319,118.3,60,120,90,0,1.3729999999999998,362.49,338.4,274.2144247272588,282.39067097130936,0.0
52.2,0.775,40.6,60,40,90,0,0.5429999999999999,343.33,305.84999999999997,273.46144823004795,274.42279220613574,340.30999999999995
82.2,1.208,99.4,60,100,90,30,0.823,352.89,310.59999999999997,273.9943932733034,276.36921315438,329.90999999999997
63.2,0.941,59.6,60,60,90,90,0.3829999999999999,304.92999999999995,302.22499999999997,273.45331501776207,273.74651767227243,306.53
64.1,0.946,60.8,60,60,90,60,0.6229999999999999,347.07,314.325,273.7218391382198,277.97795677970157,331.63
64.2,0.945,60.8,60,60,90,30,0.7029999999999998,352.19,317.92499999999995,274.92988763690295,285.6930923885087,349.99
52.8,0.783,41.5,60,40,90,0,0.6329999999999999,350.46999999999997,310.22499999999997,274.86668284782013,278.9306429861507,340.30999999999995
71.8,1.057,76.1,60,80,90,0,1.4729999999999999,363.65,344.22499999999997,274.2567971810589,285.78180509665975,347.77
90.0,1.324,119.7,60,120,90,0,1.513,361.45,352.2,276.20204849240633,277.5895945760846,0.0
82.4,1.225,101.1,60,100,90,0,0.5229999999999999,316.22999999999996,304.15,273.5647288270665,274.6309906594349,371.28999999999996
90.5,1.329,120.5,60,120,90,0,1.9129999999999998,369.61,364.42499999999995,274.27827301660545,281.3870605598518,0.0
82.1,1.207,99.3,60,100,90,0,1.4129999999999998,363.75,348.29999999999995,274.194030650891,289.91056880498587,371.28999999999996
63.8,0.948,60.6,60,60,90,30,0.31299999999999994,318.45,305.65,273.56833001326703,274.557124727947,349.99
90.5,1.322,119.8,60,120,90,90,1.4129999999999998,378.54999999999995,345.34999999999997,277.4225870383176,284.6048388610811,349.03
90.8,1.326,120.4,60,120,90,90,1.323,376.16999999999996,345.075,279.5521090275002,284.837422014,349.03
90.1,1.319,119.1,60,120,90,60,1.4329999999999998,373.59,345.67499999999995,273.83044103344815,291.3621525361501,357.07
51.4,0.762,39.3,60,40,90,30,0.4029999999999999,326.78999999999996,304.22499999999997,273.3802172886644,274.20316981853193,322.60999999999996
82.4,1.211,99.8,60,100,90,60,0.8429999999999999,350.77,333.09999999999997,274.10236547606473,289.8454085504568,339.42999999999995
52.2,0.772,40.4,60,40,90,60,0.6829999999999998,348.27,306.54999999999995,273.68572380943914,274.56656862405833,349.57
89.7,1.32,118.3,60,120,90,0,1.4529999999999998,360.28999999999996,352.59999999999997,274.87423896255706,278.7240470037487,0.0
63.1,0.927,58.6,60,60,90,90,0.7329999999999999,369.71,307.075,273.77289646009586,274.5147344063956,306.53
89.6,1.319,118.5,60,120,90,0,1.2429999999999999,359.23,341.22499999999997,274.2711601134539,285.72547215813387,0.0
90.9,1.329,121.0,60,120,90,90,1.383,375.13,348.42499999999995,277.0585803049189,283.95875416811145,349.03
73.6,1.09,80.3,60,80,90,60,0.3829999999999999,320.19,303.97499999999997,274.25136279218066,274.43937969582277,341.54999999999995
90.2,1.324,119.5,60,120,90,0,1.883,369.57,362.4,274.10236547606473,283.3697521170199,0.0
73.7,1.081,79.8,60,80,90,90,0.6829999999999998,341.158,306.34999999999997,295.33718819499217,274.1056847457887,354.48999999999995
72.3,1.067,77.2,60,80,90,0,0.9529999999999998,354.53,315.325,274.52003649586425,286.901939257186,347.77
82.5,1.219,100.7,60,100,90,60,0.3729999999999999,326.75,301.67499999999995,273.76644140029686,273.91321687612367,339.42999999999995
82.1,1.2,98.7,60,100,90,90,1.333,373.60999999999996,341.09999999999997,276.1144561052577,291.33396729722824,363.90999999999997
62.9,0.933,58.9,60,60,90,0,0.9629999999999999,347.66999999999996,306.325,273.55865633483404,274.54373598647663,0.0
64.1,0.945,60.9,60,60,90,60,0.7129999999999999,349.03,322.15,273.50637059362407,284.37883193687867,331.63
64.3,0.956,61.6,60,60,90,0,0.8629999999999999,331.80999999999995,306.09999999999997,273.5659326868617,274.52234592334923,0.0
73.4,1.086,79.7,60,80,90,30,0.34299999999999986,318.69,302.67499999999995,273.7688699378706,274.5024668819112,354.84999999999997
50.6,0.747,37.9,60,40,90,30,0.5429999999999999,349.16999999999996,305.2,273.53987177379236,274.46021626713554,322.60999999999996
72.5,1.074,77.9,60,80,90,0,0.6329999999999999,334.15,300.95,273.56833001326703,274.29600756251136,347.77
90.3,1.325,119.6,60,120,90,30,1.073,356.77,329.275,274.0891485505499,291.91332859596076,0.0
91.0,1.336,121.7,60,120,90,90,0.5329999999999999,346.07,303.65,273.89296702484023,274.09162979278835,349.03
74.0,1.083,80.3,60,80,90,90,0.9629999999999999,368.71,327.5,274.9974306482247,279.9374884898613,354.48999999999995
64.2,0.947,60.8,60,60,90,60,0.7229999999999999,349.61,320.325,273.8868853370776,282.33163928718614,331.63
71.7,1.055,75.9,60,80,90,0,1.4129999999999998,363.19,340.775,274.1210818709048,282.0003766398197,347.77
90.7,1.327,120.4,60,120,90,90,0.6229999999999999,362.90999999999997,304.0,273.92006493232714,274.18440804327884,349.03
90.6,1.337,121.2,60,120,90,90,0.3729999999999999,315.54999999999995,302.875,273.84999999999997,273.9044313531837,349.03
83.6,1.229,103.0,60,100,90,0,1.753,367.15,357.45,274.96659021245847,286.60734000462196,371.28999999999996
90.5,1.329,120.4,60,120,90,0,1.793,368.37,354.22499999999997,273.9354934754662,285.1916983851946,0.0
82.4,1.204,99.3,60,100,90,90,1.263,373.59,331.9,278.3890838893837,295.6074412315087,363.90999999999997
64.4,0.948,61.2,60,60,90,30,0.7129999999999999,349.54999999999995,322.7,273.7824555320336,283.2760390413363,349.99
82.2,1.216,100.1,60,100,90,60,0.35299999999999987,320.51,301.47499999999997,273.7441380311005,273.9921203397773,339.42999999999995
72.2,1.063,76.8,60,80,90,0,1.363,361.95,346.525,274.52113092008017,296.2635422065363,347.77
52.6,0.781,41.2,60,40,90,0,0.6329999999999999,348.18999999999994,305.92499999999995,273.4380972058177,274.33708326020826,340.30999999999995
